中证金融公司发布重要通知
利益巨大 能拖就拖[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],6030714363,向往明天76639624,"[['股民开心，据报道中国股民散户还是挣钱的。', 2454561480253997, '奇妙山丘8T'], 1]"
与民挣利，将会受到历史的审判,1600529648071901,幽默叶子VE,"[['说的好', 86757099468, '阳光宝宝1号'], ['专家们日思夜想的，就是怎样才能掏空中小投资者的兜！', 3844343503259187, '纸老虎'], ['但是口号喊的还是不错的', 56641100933, '随枫613'], ['坚决保护中小投资者的利益！', 3844343503259187, '纸老虎'], ['举例A基金买入1亿，融出1亿B基金买，B再融出去.....,如此循环，就1亿券让你永远买不完，所以它所说的这几百亿乘以倍数是个天量的数字，永远买不完，妙处是人家股份还是那么多，还是大股东，拥有绝对控制权', 109810687941, '建平23229'], 5]"
终于将龙年春节玩成了虫年春节，这个春节过的还不如刚过去的三个口罩春节！,54818067907,酸甜生活,"[['地龙在渊', 52747011523, '楽在石中'], ['这世界是真的荒谬', 65023460159, '木木是问题'], ['比口罩还惨', 50659422093, '弓长木婴'], 3]"
我甚至怀疑自己帐户里的股票是不是也被证券公司偷偷摸摸转融通了！,1912764247837901,任我行走的世界,"[['把怀疑去掉', 3572437836, '爱吃馄饨面'], ['没有他们做不到的，只有你想不到的', 2577690825589804, '缘来如此'], ['买ETF的话，他们可以把ETF里的股票拿去30%[灵光一闪][灵光一闪]', 229120005380766, '面点'], ['我现在也怀疑[笑哭][笑哭][笑哭]', 97351724059, '寸舟'], ['不用怀疑，就是事实', 924023595735086, '正能量蜻蜓Am'], ['当然。', 50865565907, '大约在秋季'], ['刚知道，只不过大家不说吧了', 4283296554426940, '正能量风筝rb'], ['有可能的，软件一个星期总监测一次[泣不成声]', 6229490122, '活泼海洋kii'], ['这波看到1800点', 54713744406, '兽王之王'], ['有可能', 69429374275, '风20200930'], ['举例A基金买入1亿，融出1亿B基金买，B再融出去.....,如此循环，就1亿券让你永远买不完，所以它所说的这几百亿乘以倍数是个天量的数字，永远买不完，妙处是人家股份还是那么多，还是大股东，拥有绝对控制权', 109810687941, '建平23229'], 11]"
光暂停是没有用的，必须限期尽快归还所有限售借券才可以。,85873751623,北京号聊投资,"[['它这不是暂停，只是为转融通从T+0变T+1做测试，做空赚钱还要继续', 4078438366, '茶多糕'], ['他们就是留下了这个后门，已经借出的限售股都在券商那呢，没有借出的也在券商那', 7785365987, '洒脱海洋j4'], 2]"
一个不成熟的转融通市场是谁推向市场的？ 害了多少人？ 是否该追责,10712797938,lV71710938,"[['必须追责！！', 71156328638, '晚风凉如水1'], ['让国家去追国家的责你是来搞笑的吗', 102089050529, '快乐勇敢的原野'], ['谁代表国家？', 56898085290, '手机用户56898085290'], ['必须有人负法律责任', 81547192288, '织行315'], ['利用转融通做空股票，空手套白狼的操作手法: 从大股东借100万股，每股50元，利用借到的股票砸盘到40元，平均卖出价45元，在40元承接100万股，含泪净赚500万。然后分红200万给大股东 第二遍同样操作砸到30元，再赚500万。继续分红给大股东…… 如此反复操作，最后可以砸到1元，花100万买100万股，还券走人。大股东原始股刚好是1元1股。大股东赚钱，券商赚钱，做空机构赚钱。股民被吸得一滴血都不了！一个不成熟的转融通规则是谁推向市场的？ 害了多少人？ 是否该追责？', 2815168097040752, '医救有缘人o'], ['现在的市场就是这样形成的！所以融资融券都是对赌的大赌博行为，散户应该清场了……', 3101081565669528, '跋山涉水猎奇观'], ['方海龟和秃子?', 1925990572889341, 'xycd999'], ['请教下借的 100 万股是跟券商借的吗 还是本身大股东有就券？', 79135672801, '好山好水读好书'], ['这就是我们这个社会的特征', 879255455007949, '三哥'], ['@方海星', 104472646371, '老夫从来满仓梭哈'], ['是为资本快速退出而专门设计的工具', 6407290443, '天月地泉'], ['转融通根本不合法！！！[灵光一闪][灵光一闪][灵光一闪]', 650511819998957, 'Army520168'], ['股民基民应成立组织，追究这些坏究！', 3251343021, '宁静致远129567026'], ['必须追责！', 6668118953, '梦回小乔'], ['[赞][赞][赞][心][心][心][心][鼓掌][鼓掌][鼓掌][爱慕][爱慕][爱慕][爱慕][赞][赞][赞][呲牙][呲牙][呲牙][呲牙][鼓掌][鼓掌][鼓掌][打脸][打脸][打脸][打脸][赞][赞][赞][给力][给力][给力][给力][鼓掌][鼓掌][鼓掌][爱慕][爱慕][爱慕][爱慕][赞][赞][赞][心][心][心][心][鼓掌][鼓掌][鼓掌][加油][加油][加油][加油][赞][赞][赞][呲牙][呲牙][呲牙][呲牙][鼓掌][鼓掌][鼓掌][碰拳][碰拳][碰拳][碰拳][赞][赞][赞][打脸][打脸][打脸][打脸][鼓掌][鼓掌][鼓掌][击掌][击掌][击掌][击掌][赞][赞][赞][握手][握手][握手][握手][鼓掌][鼓掌][鼓掌][呲牙][呲牙][呲牙][呲牙][赞][赞][赞][啤酒][啤酒][啤酒][啤酒][鼓掌][鼓掌][鼓掌][蛋糕][蛋糕][蛋糕][蛋糕][赞][赞][赞][心][撒花][撒花][撒花][玫瑰][玫瑰][玫瑰][祈祷][祈祷][祈祷][打脸][打脸][打脸][来看我][来看我][来看我]', 2630445239636376, '可靠熊猫F8v'], ['必须追责，完全是在为大资本服务的。罔顾且损害小投资者', 92353212856, '过江云88'], ['拿钱不用还。有这么好的事谁不干？', 3558493411083799, '鑫磊'], ['[鼓掌][鼓掌][鼓掌][伤心][伤心][伤心][赞][赞][赞][黑脸][黑脸][黑脸][鼓掌][鼓掌][鼓掌][抠鼻][抠鼻][抠鼻][赞][赞][赞][打脸][打脸][打脸][发怒][发怒][发怒][鼓掌][鼓掌][鼓掌][撇嘴][撇嘴][撇嘴][赞][赞][赞][快哭了][快哭了][快哭了][鼓掌][鼓掌][鼓掌][奸笑][奸笑][奸笑][赞][赞][赞][可怜][可怜][可怜][鼓掌][鼓掌][鼓掌][灵光一闪][灵光一闪][灵光一闪][赞][赞][赞][666][666][666][祈祷][祈祷][祈祷][鼓掌][鼓掌][鼓掌][给力][给力][给力][赞][赞][赞][爱慕][爱慕][爱慕][鼓掌][鼓掌][鼓掌][奋斗][奋斗][奋斗][赞][赞][赞][比心][比心][比心][鼓掌][鼓掌][鼓掌][加油][加油][加油][赞][赞][赞][碰拳][碰拳][碰拳][打脸][打脸][打脸][鼓掌][鼓掌][鼓掌][微笑][微笑][微笑][赞][赞][赞][呲牙][呲牙][呲牙][心][撒花][撒花][撒花][玫瑰][玫瑰][玫瑰][祈祷][祈祷][祈祷]', 2630445239636376, '可靠熊猫F8v'], ['必须追责！没有是否。', 6915112850, '热情葡萄ib'], ['举例A基金买入1亿，融出1亿B基金买，B再融出去.....,如此循环，就1亿券让你永远买不完，所以它所说的这几百亿乘以倍数是个天量的数字，永远买不完，妙处是人家股份还是那么多，还是大股东，拥有绝对控制权', 109810687941, '建平23229'], ['必须追责，完全是在为大资本服务的。罔顾且损害小投资者', 92353212856, '过江云88'], ['拿钱不用还。有这么好的事谁不干？', 3558493411083799, '鑫磊'], ['[鼓掌][鼓掌][鼓掌][伤心][伤心][伤心][赞][赞][赞][黑脸][黑脸][黑脸][鼓掌][鼓掌][鼓掌][抠鼻][抠鼻][抠鼻][赞][赞][赞][打脸][打脸][打脸][发怒][发怒][发怒][鼓掌][鼓掌][鼓掌][撇嘴][撇嘴][撇嘴][赞][赞][赞][快哭了][快哭了][快哭了][鼓掌][鼓掌][鼓掌][奸笑][奸笑][奸笑][赞][赞][赞][可怜][可怜][可怜][鼓掌][鼓掌][鼓掌][灵光一闪][灵光一闪][灵光一闪][赞][赞][赞][666][666][666][祈祷][祈祷][祈祷][鼓掌][鼓掌][鼓掌][给力][给力][给力][赞][赞][赞][爱慕][爱慕][爱慕][鼓掌][鼓掌][鼓掌][奋斗][奋斗][奋斗][赞][赞][赞][比心][比心][比心][鼓掌][鼓掌][鼓掌][加油][加油][加油][赞][赞][赞][碰拳][碰拳][碰拳][打脸][打脸][打脸][鼓掌][鼓掌][鼓掌][微笑][微笑][微笑][赞][赞][赞][呲牙][呲牙][呲牙][心][撒花][撒花][撒花][玫瑰][玫瑰][玫瑰][祈祷][祈祷][祈祷]', 2630445239636376, '可靠熊猫F8v'], ['必须追责！没有是否。', 6915112850, '热情葡萄ib'], ['举例A基金买入1亿，融出1亿B基金买，B再融出去.....,如此循环，就1亿券让你永远买不完，所以它所说的这几百亿乘以倍数是个天量的数字，永远买不完，妙处是人家股份还是那么多，还是大股东，拥有绝对控制权', 109810687941, '建平23229'], ['怎么破局', 6110198624, '幸运春风ly'], ['很成熟啊，搞钱这么容易，这还不够成熟吗？[捂脸]', 751669791164797, '英明果断河流SMC'], ['应该追责批准负责人的责任', 105722266282, '爱生活的松鼠aK'], ['看看现在的彩票市场慈善机构就什么都明白了！', 4661057932, 'iris46475386'], ['[赞]', 6225174028, '百万小萝卜'], ['什么不成熟，是偷偷的在违法', 55179599774, '飘玲的枫叶'], 31]"
当初开通融资融券、转融通业务没听说需要所谓测试啊，中金公司究竟玩的是哪一出？？？,100398889332,优雅熊猫ELW,"[['散户还有血没干，收尾开始', 66846236648, '我是噗噗的妈妈'], ['抢钱呗！', 101584457834, '赵点点的麻麻'], ['举例A基金买入1亿，融出1亿B基金买，B再融出去.....,如此循环，就1亿券让你永远买不完，所以它所说的这几百亿乘以倍数是个天量的数字，永远买不完，妙处是人家股份还是那么多，还是大股东，拥有绝对控制权', 109810687941, '建平23229'], 3]"
唉，中国股市，中国足球都是中国人的伤心地，已经好多年远离了中国足球，远离中国股市的时间到了吗？,75927129357,诸葛251415414,"[['两处伤心点', 2198616435068541, '心海赏景'], ['路漫漫长夜', 59446859842, '博学驱邪扶正'], ['你前脚刚走，后脚就开始勾搭你，它们可会了', 2141498374094871, '多云空气优良零星小雪'], 3]"
给一帮衣冠楚楚的“精英”点赞👍🏻,160979772508536,悠闲奶酪lwy,"[['极致利己主义的体现！', 2400932614638032, '正直西柚Ls'], ['精英就是要掏干老百姓', 108673239851, '友爱冰淇淋rrG'], ['举例A基金买入1亿，融出1亿B基金买，B再融出去.....,如此循环，就1亿券让你永远买不完，所以它所说的这几百亿乘以倍数是个天量的数字，永远买不完，妙处是人家股份还是那么多，还是大股东，拥有绝对控制权', 109810687941, '建平23229'], 3]"
电影也不能这么拍吧，究竟谁是导演和制片人啊[呲牙],5382788192,烈火醉西风,"[['简直了 天理不容[祈祷][祈祷]', 67749590992, '主妇红'], ['暗号2666.33 是啥意思。', 51883596885, '极客麦田守望者'], ['叫空头收手了，溜溜溜溜，闪闪', 1958679559, '涅槃重生wl'], ['隐藏得很深啊', 51883596885, '极客麦田守望者'], ['国家', 2586526496590520, '梦幻山雀AH'], ['诈骗头目', 52106477751, '热情的奶酪TOp2ug'], ['自导自演', 3038688246760539, '直爽荷叶SC'], 7]"
明明可以技术做到的非要让对方自觉去遵守，不觉得监管有些做法很可笑么？？道德与纪律有效的话要法律干什么？,71156328638,晚风凉如水1,"[['故意的[狗头]', 59214441851, '友蓬'], 1]"
