4047657778692,"[45000, 8930, 4994]"
77009487370,"[57000, 176, 473]"
104735937550,"[28000, 829, 18]"
71581109267,"[23000, 85, 296]"
2827577502209564,"[57, 8, 362]"
3795960246058527,"[206, 1, 3]"
92683742243,"[10000, 10, 7]"
14655031855,"[299, 31, 179]"
417435577753139,"[73000, 103, 933]"
111448801339,"[17000, 130, 124]"
62203854910,"[2225, 30, 886]"
3932307810956864,"[281, 13, 1855]"
2001563688372291,"[5961, 77, 3427]"
585364606555719,"[1026, 178, 1030]"
94049677387,"[889, 44, 705]"
4384483398654542,"[2526, 56, 265]"
3874299076422222,"[12000, 49, 212]"
95757089360,"[20000, 89, 185]"
6030826067,"[106000, 313, 937]"
171160237770324,"[2, 3, 1]"
2465575096026199,"[1358, 16, 2]"
103306023513,"[44000, 3012, 14]"
110960531547,"[37000, 69, 982]"
8125891676,"[3436, 35, 225]"
4380084229387872,"[53, 0, 5]"
100765086307,"[184, 3, 83]"
108846707814,"[861, 17, 228]"
70856210023,"[7178, 34, 272]"
50022107752,"[14000, 134, 5000]"
55427931754,"[7499, 190, 968]"
52134822000,"[11000, 107, 336]"
101108442230,"[2330, 143, 2085]"
52088684152,"[10000, 50, 118]"
111520412803,"[0, 3, 143]"
54982104711,"[22000, 57, 4411]"
79806680713,"[223000, 2402, 3159]"
1261864113414798,"[75000, 871, 851]"
558999492896910,"[3993, 7, 32]"
51933763733,"[41000, 1444, 1510]"
102851750049,"[28000, 61, 98]"
1947932700969635,"[2057, 73, 1064]"
60223477414,"[18000, 50, 1469]"
4084026652498088,"[50, 0, 5]"
111332067508,"[18000, 1304, 1384]"
2624152142525,"[132, 5, 21]"
794288438124734,"[418, 10, 28]"
64914173120,"[68000, 212, 1326]"
51247517892,"[3230, 582, 128]"
17361417929,"[13000, 73, 75]"
2819570653225677,"[18000, 282, 4981]"
1102175971055312,"[190, 0, 0]"
588950369214672,"[1256, 12, 15]"
1638746637994711,"[0, 0, 1]"
153538183831771,"[25000, 239, 1365]"
106001712353,"[349, 6, 45]"
92401447142,"[619, 2, 26]"
1358631795440360,"[2775, 116, 590]"
4394178797,"[64000, 709, 3023]"
62531422456,"[395, 76, 500]"
2994716306580734,"[56000, 141, 34]"
642550386405118,"[3, 1, 31]"
95935916800,"[42000, 235, 29]"
4037025992547599,"[32000, 10, 85]"
134555836357392,"[99, 1, 157]"
109820494105,"[7082, 984, 5000]"
3070281838525723,"[92, 6, 23]"
1037552748074269,"[21, 0, 1]"
2783582208656163,"[3429, 20, 647]"
101180205349,"[724, 35, 134]"
6271175974,"[20000, 85, 39]"
510604054105900,"[18, 0, 156]"
3536468314164527,"[2936, 11, 63]"
91704273202,"[2, 15, 0]"
3021107696242996,"[39000, 476, 376]"
60520358199,"[19000, 656, 3890]"
4045850413633335,"[2913, 22, 32]"
5741326135,"[1370, 251, 1150]"
2036724618505208,"[414, 2, 256]"
106138578237,"[27000, 346, 47]"
201942467624254,"[3460, 21, 40]"
52639599937,"[310, 1, 234]"
52211243329,"[9259, 37, 107]"
3917804354,"[264, 40, 1097]"
2087309881912651,"[137, 0, 5]"
58800352080,"[49000, 5272, 79]"
3408120430205275,"[45000, 240, 226]"
78788449272158,"[29000, 12, 8]"
61032419170,"[6114, 48, 415]"
11710605155,"[9002, 13, 84]"
5507756902,"[7086, 261, 4934]"
4252543633595239,"[1, 14, 54]"
3172914024,"[48, 38, 821]"
6246038376,"[12000, 405, 2111]"
92525848939,"[96000, 301, 541]"
23524339058,"[61000, 164, 128]"
2902334082920307,"[7, 0, 381]"
4276081016,"[25000, 75, 878]"
93899591547,"[12000, 110, 1225]"
55826070918,"[52, 5, 9]"
94194492812,"[41000, 131, 99]"
1327831491023757,"[19000, 19, 139]"
5735117712,"[2496, 42, 52]"
2915520735881118,"[12000, 19, 36]"
1673908322839968,"[1, 0, 134]"
11666051490,"[66000, 379, 1721]"
1411408721873835,"[32000, 231, 1094]"
3309948837309869,"[4911, 1, 78]"
58948136365,"[3820, 20, 401]"
6080751023,"[4078, 286, 76]"
109141937586,"[5641, 71, 558]"
103369954228,"[16000, 115, 519]"
1559575057139130,"[275, 3, 27]"
92004542856635,"[13, 16, 117]"
56358139323,"[21000, 729, 5000]"
1411425333423549,"[24, 4, 508]"
11299981758,"[1002, 50, 696]"
4353699939384766,"[53, 3, 282]"
4252557688701374,"[1282, 13, 5]"
2604098386136515,"[1486, 4, 75]"
3092297564553668,"[34, 0, 9]"
3698401101753287,"[9105, 123, 438]"
59065050058,"[47, 23, 125]"
100495513036,"[2734, 22, 62]"
3878691003696078,"[20000, 66, 215]"
6095022030,"[10, 23, 76]"
3139802423629788,"[8260, 399, 23]"
101736806880,"[11000, 94, 1145]"
60277190626,"[173000, 853, 375]"
98929596908,"[4201, 16, 126]"
106010994279917,"[7513, 25, 285]"
1548587217203700,"[55, 3, 0]"
4177313781,"[784, 100, 1594]"
250313621640184,"[12000, 61, 46]"
918817620377085,"[126000, 229, 175]"
97919239678,"[332, 4, 18]"
