2203060476061699,"[32000, 216, 487]"
76103051269,"[10000, 25, 17]"
3144229755822094,"[2514, 11, 84]"
2773901333,"[23000, 128, 1306]"
69939767324,"[27000, 157, 142]"
4050246925553699,"[257, 7, 133]"
1930358125756455,"[99, 4, 125]"
3012300891232302,"[5412, 292, 1000]"
2031549381879864,"[737, 2, 37]"
3998268237553735,"[2708, 6, 12]"
61120743495,"[6341, 39, 87]"
102003765321,"[85000, 235, 172]"
2978947155,"[97000, 153, 34]"
1837999824310363,"[68000, 77, 131]"
852841465913438,"[3193, 489, 235]"
110281402474,"[87, 0, 22]"
76112420970,"[3885, 16, 4]"
104347879532,"[1943, 17, 80]"
50269419634,"[88000, 497, 68]"
101165228153,"[698, 9, 45]"
51898708092,"[1009, 228, 272]"
307465847314567,"[255, 8, 22]"
2506488136607899,"[3341, 35, 85]"
108822659230,"[4021, 7, 153]"
6967154851,"[560, 34, 211]"
5961126052,"[254000, 648, 335]"
87860541605,"[193, 1, 187]"
1544179792238760,"[24, 0, 0]"
6959337642,"[18000, 72, 139]"
1216497809918126,"[217, 6, 3]"
6076328118,"[4658, 19, 117]"
62037977281,"[17000, 56, 540]"
5520380098,"[40000, 369, 37]"
60278089926,"[63000, 918, 75]"
5059530952,"[34000, 153, 93]"
3714930895,"[15000, 92, 257]"
98774972628,"[8262, 12, 47]"
101697794272,"[3123, 5, 7]"
5510693088,"[4451, 88, 410]"
5842831601,"[1302, 87, 55]"
59728077061,"[13000, 29, 140]"
105668024582,"[24000, 130, 100]"
1459762299152655,"[8894, 16, 75]"
1741224169707792,"[1202, 20, 42]"
111463000337,"[2128, 6, 88]"
87709620496,"[3233, 14, 116]"
4517841176,"[6586, 101, 831]"
81230573851,"[17000, 178, 17]"
98744221981,"[32000, 780, 129]"
2524123427514655,"[3873, 6, 1]"
2707550498,"[2720, 22, 108]"
6181361962,"[17000, 83, 424]"
4212956590512429,"[2841, 7, 29]"
1063916729807160,"[4617, 16, 128]"
13698974010,"[29000, 121, 87]"
52563814724,"[1208, 15, 1361]"
14620047687,"[59000, 233, 965]"
5096927572,"[9931, 21, 213]"
93432480086,"[955, 4, 46]"
2815088990,"[937, 5, 8]"
50427197799,"[23000, 268, 27]"
3323982189,"[33000, 139, 290]"
86383470971,"[26000, 113, 69]"
110936355199,"[508, 14, 19]"
108676960664,"[8425, 28, 28]"
2546063854805412,"[15000, 68, 2255]"
73311474091,"[11000, 118, 58]"
63119104429,"[1930, 35, 117]"
9984192942,"[3062, 32, 372]"
5785788847,"[32000, 799, 84]"
2572502397630900,"[899, 5, 121]"
6963407291,"[46000, 119, 1269]"
426265080248765,"[2947, 13, 31]"
4481229423653331,"[2629, 97, 29]"
391849643868627,"[64, 2, 86]"
104660492767,"[85000, 91, 25]"
5375566310,"[7649, 55, 107]"
1125499531170284,"[1061, 4, 34]"
4098503148,"[32000, 123, 1711]"
50024989173,"[27000, 254, 519]"
2919897593,"[1439, 26, 364]"
4220838393,"[41000, 105, 480]"
110277206525,"[2246, 10, 209]"
94857419261,"[5272, 40, 120]"
4019405148133887,"[50, 9, 633]"
94761071109,"[572, 10, 11]"
927595548910088,"[23000, 22, 484]"
3311321614,"[7182, 18, 90]"
6392584718,"[37000, 113, 207]"
3649966520676909,"[180, 6, 10]"
2383354080526894,"[3017, 3, 8]"
101131026997,"[92000, 742, 185]"
77214790222,"[5607, 36, 40]"
21201969752,"[26000, 45, 149]"
15794119280,"[23000, 235, 1012]"
5874864760,"[32000, 97, 337]"
712071744858750,"[22000, 66, 104]"
77079644799,"[17000, 62, 73]"
4165415580740232,"[619, 8, 269]"
4129358780054164,"[20000, 53, 18]"
4369851039,"[1214, 44, 89]"
672526119217831,"[1947, 7, 114]"
5537340077,"[8941, 106, 165]"
7004449457,"[432, 49, 1044]"
7174101685,"[31000, 196, 800]"
10780162743,"[347, 2, 167]"
5522041552,"[61000, 93, 581]"
10377892561,"[61000, 127, 4939]"
92822719185,"[99000, 295, 502]"
5361781459,"[6133, 116, 1157]"
3959302884,"[1004, 10, 19]"
70885020388,"[3900, 18, 33]"
93115294439,"[326, 48, 34]"
104654203635,"[46000, 5, 16]"
734939996508919,"[264, 46, 1]"
2519723323962109,"[1011, 4, 49]"
3012290737605395,"[149, 0, 32]"
67135558423,"[1629, 59, 1620]"
105151296284,"[22000, 214, 27]"
6700251936,"[13000, 56, 256]"
63209075490,"[84000, 1148, 4968]"
6511192866,"[92000, 426, 35]"
6367773477,"[38000, 164, 4999]"
3888692006,"[5022, 45, 17]"
110676697896,"[13000, 109, 128]"
102146802473,"[55000, 198, 17]"
52052955945,"[42000, 144, 425]"
2243439276852015,"[945, 95, 147]"
4028202119332686,"[1424, 34, 23]"
354470739327823,"[1124, 7, 12]"
6876560209,"[75000, 118, 210]"
74598273874,"[2444, 9, 45]"
6030631764,"[7850, 100, 1435]"
105642890073,"[27000, 201, 75]"
4542237536,"[9256, 28, 347]"
