101963390977,"[7474, 22, 246]"
1673916487565320,"[1032, 3, 5]"
99626743817,"[17000, 39, 276]"
103610517514,"[14000, 68, 32]"
68167063564,"[64000, 1795, 1455]"
55746770959,"[9968, 433, 2988]"
101797779471,"[2661, 5, 8]"
6907965455,"[19000, 70, 106]"
92563474460,"[12000, 21, 134]"
4287701274867742,"[1954, 17, 352]"
55251650592,"[8306, 26, 148]"
107932944431,"[14000, 427, 14]"
4376516489127984,"[4056, 108, 3]"
2516129132054580,"[4822, 3, 111]"
2886375486,"[19000, 152, 426]"
96461559870,"[8817, 132, 31]"
1289063980869696,"[643, 26, 46]"
3396311110,"[3643, 8, 166]"
59326451786,"[1396, 5, 250]"
52419823691,"[551, 22, 86]"
110516037707,"[89, 1, 1]"
663699218507853,"[7491, 27, 119]"
6264516688,"[2518, 29, 13]"
111142897747,"[1166, 56, 73]"
103597465685,"[2349, 3, 48]"
106690654297,"[516000, 107000, 2]"
93153808476,"[928, 54, 520]"
2919891966107743,"[952, 5, 0]"
1003182880985183,"[13, 2, 15]"
93179111523,"[493, 1, 0]"
52029356138,"[6889, 28, 71]"
51144044653,"[88, 10, 59]"
93589123182,"[66000, 963, 258]"
83258544242,"[0, 16, 11]"
96181727350,"[62000, 207, 338]"
71420233853,"[692, 15, 69]"
505377629411453,"[2810, 29, 76]"
2801970255759488,"[419, 0, 3]"
4284940421,"[9037, 569, 1221]"
110906667145,"[367, 5, 2]"
8389906139277,"[26, 17, 15]"
62182662289,"[70, 34, 21]"
3720525970,"[12000, 100, 727]"
6657144981,"[3992, 194, 171]"
4586381465,"[11000, 20, 1]"
51133296797,"[26000, 123, 85]"
1723873437,"[34000, 65, 241]"
5138380961,"[2172, 252, 5033]"
2419390855252135,"[1360, 8, 6]"
111117473966,"[5616, 91, 296]"
61725327536,"[47, 24, 1165]"
6228261042,"[10000, 1713, 197]"
4070045876,"[11000, 94, 278]"
56262451381,"[89000, 354, 534]"
391046738753724,"[832, 3, 62]"
3611242597736647,"[19, 2, 32]"
96891853000,"[25000, 532, 506]"
51348070605,"[84000, 5117, 4905]"
58851205330,"[2266, 14, 46]"
2123887939432660,"[14000, 92, 242]"
109291765979,"[8922, 39, 2574]"
229110789456091,"[801, 10, 95]"
2500745443168480,"[6491, 313, 2103]"
107722572019,"[826, 46, 2]"
72178749684,"[153, 8, 56]"
86189631735,"[434000, 973, 54]"
994392925286647,"[2946, 1020, 81]"
413049789886718,"[625, 70, 3]"
6330456322,"[23000, 77, 4]"
1930340308885763,"[25000, 98, 499]"
111405469954,"[6339, 72, 504]"
2296197118431496,"[4680, 32, 87]"
4480483592,"[1732, 30, 149]"
5758105866,"[5551, 86, 281]"
3580477405661453,"[1, 2, 1]"
2717602650528023,"[5074, 13, 47]"
2005929650297117,"[28, 5, 82]"
3214446884,"[2081, 14, 18]"
3694779630616871,"[164, 5, 4]"
5890652457,"[4792, 87, 323]"
3477098131360041,"[0, 0, 0]"
5823727915,"[648, 58, 1275]"
