3134052006889472,"[111, 62, 3]"
58521569290,"[59000, 786, 78]"
104311867914,"[176000, 1126, 473]"
3828953909573132,"[34, 30, 0]"
1390203606948875,"[1779, 39, 3718]"
3667596741722623,"[2603, 6, 85]"
109563575819,"[18, 0, 2]"
4065369106,"[9488, 35, 306]"
55282700307,"[84, 53, 6]"
3183833933690903,"[2143, 29, 145]"
3646423527065624,"[6750, 5, 5]"
2903802911,"[58000, 121, 461]"
1999352096626720,"[425, 1, 0]"
6546661414,"[53000, 9498, 4675]"
2845179484836903,"[7265, 4, 26]"
954000545678888,"[7372, 40, 526]"
739299713881128,"[852, 18, 8]"
695340133530155,"[488, 9, 11]"
85654647852,"[38000, 103, 53]"
99669488173,"[4999, 30, 208]"
3474053468793389,"[216, 19, 71]"
2667878774485043,"[150, 0, 0]"
756907854017079,"[133, 1, 1]"
2277787345105464,"[24000, 196, 4998]"
4424072487514679,"[168, 0, 0]"
53247744570,"[3734, 16, 52]"
68198596151,"[160, 0, 32]"
1270660266469948,"[31000, 74, 362]"
89393309254,"[521, 2, 161]"
6861238346,"[307000, 457, 9]"
3153039688740939,"[125, 3, 2]"
52717917770,"[5661, 54, 358]"
3834684566146127,"[789, 3, 4]"
65272136275,"[41000, 263, 488]"
60174676053,"[8432, 40, 32]"
97828014167,"[30000, 109, 280]"
5566601816,"[2692, 21, 53]"
51211251799,"[156, 22, 34]"
1629943081480282,"[485, 21, 19]"
73464640090,"[2649, 0, 9]"
1753091895727708,"[235, 15, 6]"
2708793514811485,"[1069, 83, 1]"
98467269213,"[43, 0, 1]"
3298976017941087,"[20000, 76, 24]"
109666363480,"[21000, 1338, 6]"
4001823329,"[31, 5, 2]"
91697663584,"[13000, 64, 10]"
967169780748392,"[103, 33, 0]"
104683114091,"[656, 2, 17]"
92926002287,"[31, 4, 11]"
3822316425843824,"[53, 1, 1]"
10561440369,"[44, 11, 35]"
641713465197175,"[61, 6, 12]"
61534886521,"[2, 0, 0]"
106553144954,"[20, 0, 0]"
1464176985516158,"[712, 6, 3]"
1587340796238980,"[34000, 98, 296]"
55060371076,"[2097, 2, 58]"
2207453206296200,"[5672, 9, 126]"
910016128755848,"[3463, 5, 73]"
3460903589389448,"[92000, 3103, 478]"
100052991115,"[30000, 44, 97]"
4209506959,"[12000, 1196, 401]"
5770808976,"[83000, 413, 4111]"
63934910095,"[2126, 8, 292]"
98146044562,"[4811, 11, 7]"
3151624851948691,"[20000, 1752, 1640]"
65535345302,"[177000, 758, 74]"
5902917272,"[19000, 74, 241]"
73317006488,"[1303, 35, 59]"
3345304730,"[3470, 35, 241]"
3263866011,"[49000, 3549, 1220]"
5944611996,"[33000, 62, 342]"
3940245082476701,"[315000, 8406, 1804]"
6801684120,"[26000, 59, 27]"
1209073975964827,"[26, 0, 0]"
734070855705758,"[48000, 209, 1]"
4292963750118052,"[29000, 215, 34]"
93316667048,"[559, 48, 2]"
24475017386,"[24000, 111, 121]"
83029235199,"[6, 2, 4]"
1723681817239213,"[8515, 11, 15]"
3016660831709358,"[23000, 29, 127]"
237918882111150,"[20000, 78, 66]"
102295953584,"[3905, 51, 781]"
3697036667129008,"[86, 1, 15]"
109224313521,"[228, 3, 4]"
3777543548440756,"[0, 0, 24]"
3149469103434936,"[84, 2, 2]"
4151408073389245,"[19000, 158, 108]"
2137081832026302,"[1307, 20, 61]"
3483732703446718,"[8345, 37, 50]"
427972897472,"[468, 2, 241]"
5792864960,"[94000, 2034, 884]"
2080755579630782,"[305, 2, 87]"
3469698732402372,"[4246, 24, 44]"
52492563143,"[684, 0, 37]"
1091168301744840,"[9, 7, 3]"
2616448505086155,"[417, 143, 4993]"
2823141719277772,"[5033, 6, 31]"
78769911250636,"[177, 1, 86]"
5983259342,"[9912, 28, 72]"
105660472524,"[3397, 5, 26]"
3384704721,"[8343, 25, 190]"
3715994613456087,"[60, 2, 10]"
1183543564188376,"[31, 6, 1]"
87194536152,"[31000, 457, 84]"
6983064280,"[5604, 9, 7]"
10543989979,"[25000, 85, 71]"
1460585644185820,"[3785, 19, 1212]"
108043451613,"[30000, 42, 11]"
4371257424880861,"[248, 9, 4]"
2524099611464415,"[6283, 51, 13]"
66787518177,"[29, 5, 0]"
3161835759475939,"[1801, 2, 27]"
98941807844,"[20000, 1861, 979]"
111281316070,"[1520, 0, 0]"
2219263703385831,"[221, 0, 6]"
59020074727,"[469, 7, 65]"
92449827558,"[2780, 6, 4]"
3460673773,"[11000, 39, 183]"
3280577215081197,"[832, 0, 6]"
3731587311,"[13000, 29, 164]"
52972278512,"[12000, 65, 99]"
111400624369,"[24000, 160, 16]"
85450637045,"[134000, 735, 511]"
2339401680564471,"[230, 11, 5]"
59467128568,"[58000, 817, 898]"
52980687611,"[493, 4, 131]"
104372901631,"[39000, 40, 19]"
104693174528,"[1198, 4, 53]"
50263063298,"[35000, 53, 6]"
109920615171,"[27000, 104, 54]"
99556604678,"[928, 23, 1524]"
5096052487,"[810, 185, 3818]"
6313515271,"[2869000, 9413, 1]"
5724209930,"[21000, 489, 362]"
73082822923,"[188000, 811, 300]"
63653726987,"[35000, 793, 4976]"
4052231949,"[62000, 138, 224]"
52233798414,"[708, 30, 66]"
102395021068,"[213, 2, 35]"
102552021772,"[5163, 13, 45]"
5955916564,"[10000, 62, 814]"
3561036566,"[59000, 150, 1238]"
50884334871,"[23000, 55, 49]"
188705029495575,"[15000, 482, 1894]"
55568211739,"[17000, 25, 20]"
4190873884,"[48000, 108, 1031]"
2532862961138461,"[653, 5, 27]"
59765377317,"[519, 6, 7]"
99297219367,"[10000, 24, 111]"
3443314473,"[10000, 22, 529]"
16620037417,"[73000, 15000, 90]"
101622182699,"[10, 1, 0]"
